"id","title","address ","arv","cardiovascular","dental","department ","diabetes","emergency ","free_obstetric_care_program   ","general_consultation","hypertension","institution_code","intensive_care","laboratory","latitude ","longitude","malaria","number_of_adult_beds","number_of_pediatric_beds","obgyn","operating_room","orl ","palliative_care","pediatrics","pharmacy","physical_therapy","psychology_service","section","status","surgery","telephone","town ","type","vaccination"
"111236","Centre materno-infantile"," ","0","0","0","OUEST  ","1","0","0","1","1","12105","0","0","18.507400000","-72.62919999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","LEOGANE","CSL","1"
"111240","Biré (new mission)"," ","0","0","0","OUEST  ","0","1","0","1","1","12109","0","0","18.563400000","-72.58620000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LEOGANE","CSL","0"
"111241","Disp de Fonds d'oie"," ","0","0","0","OUEST  ","0","1","0","1","0","12110","0","0","18.390899999","-72.57970000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LEOGANE","CAL","0"
"111242","Disp de Trouin"," ","0","0","0","OUEST  ","1","0","0","1","1","12111","0","0","18.366199999","-72.65340000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LEOGANE","CAL","1"
"111243","Centre petit Harpon"," ","0","0","0","OUEST  ","0","1","0","1","1","12112","0","0","18.374500000","-72.62099999 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LEOGANE","CSL","0"
"111244","Centre de santé Marie Jean"," ","0","0","0","OUEST  ","0","1","0","1","1","12113","0","0","18.439416","-72.588364 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LEOGANE","CSL","1"
"111245","Centre de santé Petite Rivière"," ","0","0","0","OUEST  ","0","0","0","0","0","12114","0","0","18.439416","-72.588364 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LEOGANE","CSL","0"
"111246","Help Hospital"," ","0","0","1","OUEST  ","1","1","0","1","1","12115","0","1",""," ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LEOGANE","CSL","1"
"111247","Centre de santé Anacaona"," ","0","0","0","OUEST  ","0","0","0","0","0","12116","0","0",""," ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LEOGANE","CSL","0"
"111248","Les Anglais"," ","0","1","0","SUD  ","1","1","0","1","1","75201","0","1","18.308700000","-74.21909999 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","LES ANGLAIS","CAL","1"
"111251","Disp de Camp Coq"," ","0","0","0","NORD  ","0","1","0","1","1","36103","0","0","19.634699999","-72.42589999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","LIMBE","CAL","1"
"111252","Disp Haut Limbe"," ","0","0","1","NORD  ","1","0","0","1","1","36104","0","1","19.6579","-72.4093 ","1","4 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","LIMBE","CAL","1"
"111253","Disp de Limonade"," ","0","1","0","NORD  ","1","1","0","1","1","31301","0","1","19.6707","-72.12609999 ","1","1 ","0","0","0","0","1","0","1","0","0"," ","Mixte","0","","LIMONADE","CSL","1"
"111254","Disp Bord de mer Limonade"," ","0","0","0","NORD  ","0","0","0","0","0","31302","0","0","19.7287","-72.11920000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LIMONADE","CAL","0"
"111255","Centre Catholique de Limonade"," ","0","0","0","NORD  ","0","0","0","0","0","31303","0","0","19.669489","-72.126098 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","LIMONADE","CAL","0"
"111256","CSL Porte Ouverte de Bois de Lance"," ","0","0","0","NORD  ","0","1","0","1","1","31304","0","1",""," ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LIMONADE","CSL","0"
"111257","Centre de Santé sans Lit de Maïssade"," ","0","1","0","CENTRE  ","1","1","1","1","1","61201","0","1","19.177499999","-72.13890000 ","1","1 ","0","0","0","0","1","0","1","1","0"," ","Mixte","0","","MAISSADE","CSL","1"
"111258","Disp de Bois Rouge"," ","0","0","0","CENTRE  ","0","1","0","1","1","61202","0","0","19.113900000","-72.21179999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MAISSADE","CAL","1"
"111259","Disp Ossenande"," ","0","0","0","CENTRE  ","0","0","0","0","0","61203","0","0","19.2022","-72.1337 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","MAISSADE","CAL","0"
"111260","Disp de Selpètre"," ","0","0","0","CENTRE  ","0","1","0","1","1","61204","0","0","19.142399999","-72.19140000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MAISSADE","CAL","1"
"111261","Disp Cinquième"," ","0","0","0","CENTRE  ","0","1","0","1","1","61205","0","0","19.1678","-72.15000000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MAISSADE","CAL","1"
"111262","Disp Madame Joie"," ","0","0","0","CENTRE  ","0","1","0","1","1","61206","0","0","19.165368","-72.231564 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MAISSADE","CAL","1"
"111263","Disp Bassin Cave (NF)"," ","0","0","0","CENTRE  ","0","1","0","1","1","61207","0","0","19.1884","-72.1790 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","MAISSADE","CAL","1"
"111264","Disp Hatty (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","61208","0","0","19.1884","-72.1790 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","MAISSADE","CAL","0"
"111265","Maniche"," ","0","0","0","SUD  ","1","1","0","1","1","71501","0","1","18.3462","-73.77779999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MANICHE","CSL","1"
"111266","Dory"," ","0","0","0","SUD  ","0","1","0","1","0","71502","0","0","18.358000000","-73.72310000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MANICHE","CAL","1"
"111267","Melon"," ","0","0","0","SUD  ","1","0","0","1","1","71503","0","0","18.354199999","-73.77330000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MANICHE","CAL","1"
"111268","Centre de Santé de Marigot"," ","0","1","1","SUD EST  ","1","1","1","0","1","21201","0","1","18.232700000","-72.32640000 ","1","0 ","0","0","0","0","1","0","0","1","0"," ","Publique","0","","MARIGOT","CSL","1"
"111269","Disp Peredo"," ","0","0","0","SUD EST  ","1","1","0","0","1","21202","0","1","18.248899999","-72.30440000 ","0","1 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","MARIGOT","CAL","1"
"111270","Disp Seguin"," ","0","0","0","SUD EST  ","1","1","0","0","1","21203","0","1","18.2872","-72.2966 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","MARIGOT","CAL","1"
"111271","Disp Grande Rivière (F)"," ","0","0","0","SUD EST  ","0","0","0","0","0","21204","0","0","18.2872","-72.2966 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","MARIGOT","CAL","0"
"111272","CSL Marmelade"," ","0","0","0","ARTIBONITE  ","1","1","1","1","1","55201","0","1","19.519400000","-72.36140000 ","1","2 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MARMELADE","CSL","1"
"111274","Disp Carrefour des Pères"," ","0","0","0","NORD  ","0","1","0","1","1","32302","0","0","19.6858","-72.20560000 ","0","1 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MILOT","CAL","1"
"111275","Disp de Thibault"," ","0","0","0","NORD  ","0","1","0","1","1","32303","0","1","19.6342","-72.2273 ","1","3 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MILOT","CAL","1"
"111276","Disp St Yves de Thibault"," ","0","0","0","NORD  ","0","0","0","0","0","32304","0","0","19.6330","-72.2273 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","MILOT","CAL","0"
"111277","La Providence de Lory"," ","0","0","0","NORD  ","1","1","0","1","1","32305","0","1","19.718","-72.22700000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MILOT","CSL","1"
"111279","SSPE de Beraca"," ","0","0","0","NIPPES  ","1","1","0","1","1","101101","0","0","18.4343","-73.0712 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","MIRAGOANE","CSL","1"
"111280","SSPE de Chalon"," ","0","0","0","NIPPES  ","0","1","0","1","1","101102","0","0","18.4109","-73.0929 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MIRAGOANE","CSL","1"
"111281","SSPE de D'homond"," ","0","0","0","NIPPES  ","0","0","0","1","1","101103","0","0","18.4560","-73.2000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MIRAGOANE","CSL","1"
"111282","SSPE de Belle Rivière"," ","0","0","0","NIPPES  ","0","1","0","1","1","101104","0","0","18.3239","-73.0632 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","MIRAGOANE","CSL","1"
"111283","SSPE de Labrousse"," ","0","0","0","NIPPES  ","1","1","0","1","1","101105","0","0",""," ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MIRAGOANE","CSL","1"
"111284","SSPE de St Michel du Sud"," ","0","0","0","NIPPES  ","0","1","0","1","1","101106","0","0","18.3747","-73.1148 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MIRAGOANE","CSL","1"
"111285","Disp de Sarazin"," ","0","0","0","CENTRE  ","0","1","0","1","1","62101","0","0","18.801600000","-72.0047 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","MIREBALAIS","CAL","1"
"111287","Clinique Mennonite(NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","62103","0","0","18.7851","-72.0819 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","MIREBALAIS","CSL","0"
"111288","Disp Marché Canard (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","62104","0","0","18.7867","-72.03050000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","MIREBALAIS","CAL","0"
"111289","Disp Grand Boucan (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","62105","0","0","18.7851","-72.0819 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","MIREBALAIS","CAL","0"
"111290","Disp Fonds Michel (NF)"," ","0","0","0","CENTRE  ","0","0","0","1","1","62106","0","0","18.711400000","-72.15779999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","MIREBALAIS","CAL","1"
"111291","Môle Saint Nicolas"," ","0","0","0","NORD OUEST  ","1","1","0","1","1","93101","0","1","19.8047","-73.37510000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MOLE SAINT-NICOLAS","CSL","1"
"111292","Mare Rouge"," ","0","0","1","NORD OUEST  ","1","1","0","1","1","93102","0","1","19.7784","-73.3460 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MOLE SAINT-NICOLAS","CSL","1"
"111293","Sentrain"," ","0","0","0","NORD OUEST  ","1","1","0","1","1","93103","0","1","19.814900000","-73.26789999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","MOLE SAINT-NICOLAS","CSL","1"
"111294","Côtes de Fer"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","93104","0","0","19.7784","-73.3460 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","MOLE SAINT-NICOLAS","CSL","1"
"111295","Temps Perdu"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","93105","0","0","19.7784","-73.3460 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","MOLE SAINT-NICOLAS","CSL","0"
"111296","Disp de Bois de Laurence"," ","0","0","0","NORD EST  ","0","1","0","1","1","44301","0","1","19.329899999","-71.863 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MOMBIN CROCHU","CSL","1"
"111297","CAL de Mombin Crochu"," ","0","1","0","NORD EST  ","1","1","0","1","1","44302","0","1","19.370699999","-71.98229999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","MOMBIN CROCHU","CAL","1"
"111298","CAL de Mont Organise"," ","0","1","0","NORD EST  ","1","1","1","1","1","42301","0","1","19.410399999","-71.78100000 ","1","5 ","0","0","0","0","1","0","1","1","0"," ","Mixte","0","","MONT-ORGANISe","CAL","1"
"111299","Centre de Santé de Moron"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","81401","0","1","18.5609","-74.25910000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","MORON","CSL","1"
"111300","HHF de Moron"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","81402","0","0","18.4771","-74.2653 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","MORON","CSL","0"
"111301","Notre Dame de Lourdes de Moron"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","81403","0","0","18.5608","-74.25629999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","MORON","CSL","0"
"111302","CAL de Ouanaminthe"," ","1","1","1","NORD EST  ","1","1","1","1","1","42101","0","1","19.549002","-71.719786 ","1","7 ","0","0","0","0","1","0","1","1","0"," ","Mixte","0","","OUANAMINTHE","CAL","1"
"111303","Disp d’Acul des Pins"," ","0","0","0","NORD EST  ","0","1","0","1","1","42102","0","1","19.498699999","-71.81069999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","OUANAMINTHE","CAL","1"
"111304","Disp de Gens de Nantes"," ","0","0","0","NORD EST  ","1","1","0","1","1","42103","0","0","19.445699999","-71.76919999 ","0","4 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","OUANAMINTHE","CSL","0"
"111305","CAL de Paillant"," ","0","0","0","NIPPES  ","1","1","0","1","1","101401","0","1","18.4202","-73.1448 ","1","3 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PAILLANT","CSL","1"
"111306","SSPE de Mussotte"," ","0","0","0","NIPPES  ","0","1","0","1","1","101402","0","0","18.4232","-73.1976 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PAILLANT","CSL","1"
"111307","SSPE de Jeannette"," ","0","0","0","NIPPES  ","0","1","0","1","1","101403","0","1","18.3997","-73.148 ","0","2 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PAILLANT","CSL","1"
"111308","SSPE de Etang Rey (F)"," ","0","0","0","NIPPES  ","0","0","0","0","0","101404","0","0","18.3986","-73.1480 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","PAILLANT","CSL","0"
"111309","Disp de Perches"," ","0","0","0","NORD EST  ","0","1","0","1","0","41301","0","0","19.522400000","-71.92180000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PERCHES","CAL","1"
"111310","Centre de Santé de Pestel"," ","0","1","0","GRANDE ANSE  ","1","1","0","1","1","83401","0","1","18.542400000","-73.79930000 ","1","1 ","0","0","0","0","1","0","1","1","0"," ","Publique","0","","PESTEL","CSL","1"
"111311","SSPE des Basses"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","83402","0","0","18.4935","-73.8247 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PESTEL","CSL","1"
"111312","SSPE de Duchity"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","83403","0","0","18.436199999","-73.9011 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PESTEL","CSL","0"
"111313","SSPE Espwa de Pointe Sable"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","83404","0","1","18.4935","-73.8247 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PESTEL","CSL","1"
"111314","Anse à Macon"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","83405","0","0","18.4935","-73.8247 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PESTEL","CSL","0"
"111315","Centre de Santé calebasse"," ","0","0","0","OUEST  ","1","1","0","1","1","11401","0","0","18.4809","-72.2546 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CSL","1"
"111316","Citymed de Pétion ville"," ","0","0","0","OUEST  ","1","1","0","1","1","11402","0","1","18.4809","-72.2546 ","1","8 ","0","0","1","0","0","1","0","0","0"," ","Publique","0","","PETION VILLE","CAL","1"
"111317","Centre de santé Monsanto Petit"," ","0","0","0","OUEST  ","0","0","0","0","0","11403","0","0","18.499400000","-72.31919999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111318","Hôpital de la communauté haïtienne"," ","1","1","1","OUEST  ","0","1","0","1","0","11404","1","1","18.525200000","-72.27259999 ","0","29 ","6","1","1","1","1","1","1","1","1"," ","Privée","1","","PETION VILLE","CSL","1"
"111320","C/S Francisca Cabrini"," ","0","0","0","OUEST  ","0","0","0","0","0","11406","0","0","18.4809","-72.2546 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111322","CSL family center"," ","0","0","1","OUEST  ","1","0","0","1","1","11408","0","1","18.4809","-72.2546 ","1","7 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETION VILLE","CAL","1"
"111323","Fondeph"," ","0","0","0","OUEST  ","1","0","0","1","1","11409","0","1","18.5183","-72.28539999 ","1","3 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CSL","1"
"111324","Disp Sainte Claire"," ","0","0","1","OUEST  ","1","0","0","1","1","11410","0","1","18.522300000","-72.25409999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CSL","1"
"111325","C/S kay lavi"," ","0","0","0","OUEST  ","0","0","0","0","0","11411","0","0","18.4809","-72.2546 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111327","Centre de Santé Nazaréen"," ","0","0","0","OUEST  ","1","0","0","1","1","11413","0","1","18.5335","-72.26779999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CSL","1"
"111328","C/S Notre Dame du Cap"," ","0","0","0","OUEST  ","0","0","0","1","0","11414","0","0","18.4809","-72.2546 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111329","C/S de Pernier"," ","0","0","1","OUEST  ","1","1","0","1","1","11415","1","1","18.524699999","-72.22650000 ","1","5 ","0","1","0","0","0","1","1","0","0"," ","Publique","0","","PETION VILLE","CSL","1"
"111330","C/S  retraite sainte Anne"," ","0","0","0","OUEST  ","1","0","0","1","1","11416","0","1","18.4809","-72.2546 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CSL","1"
"111331","Centre de Santé de Thomassin 25"," ","0","0","1","OUEST  ","1","0","0","1","1","11417","0","1","18.486999999","-72.31279999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CSL","1"
"111332","Centre de santé Zafè Fanm"," ","0","0","0","OUEST  ","0","0","0","0","0","11418","0","0","18.516885","-72.298452 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111333","C/S Concardia"," ","0","0","0","OUEST  ","0","0","0","0","0","11419","0","0","18.4809","-72.2546 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111334","C/S Canapévert"," ","0","0","0","OUEST  ","0","0","0","0","0","11420","0","0","18.4809","-72.2546 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111335","C/S Morne Hercule"," ","0","0","0","OUEST  ","0","0","0","1","0","11421","0","0","18.4809","-72.2546 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CSL","1"
"111336","Centre de Santé philantropique de dupont"," ","0","0","0","OUEST  ","0","0","0","1","1","11422","0","1","18.4809","-72.2546 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CAL","1"
"111337","Disp de Diegue"," ","0","0","0","OUEST  ","1","1","0","1","1","11423","0","0","18.4809","-72.2546 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETION VILLE","CAL","1"
"111338","C/S l’espoir"," ","0","0","0","OUEST  ","0","0","0","0","0","11424","0","0","18.4809","-72.2546 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETION VILLE","CSL","0"
"111340","Disp de Vialet"," ","0","0","0","OUEST  ","0","1","0","1","0","12202","0","1","18.4178","-72.94389999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETIT-GOAVE","CSL","1"
"111341","Disp de Madeleine"," ","0","0","0","OUEST  ","0","1","0","1","1","12203","0","0","18.413","-73.00809999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETIT-GOAVE","CAL","1"
"111342","Disp de Arnoux"," ","0","0","0","OUEST  ","0","1","0","1","0","12204","0","0","18.394600000","-73.01590000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETIT-GOAVE","CAL","1"
"111343","Centre de Santé Les Palmes (Besace)"," ","0","0","1","OUEST  ","1","1","0","1","1","12205","0","1","18.3048","-72.86369999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETIT-GOAVE","CSL","1"
"111344","Centre de Santé de Delattre"," ","0","0","0","OUEST  ","1","1","0","1","1","12206","0","1","18.306999999","-72.95810000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETIT-GOAVE","CSL","1"
"111345","Clinique mobile Olivier"," ","0","0","0","OUEST  ","1","0","0","1","1","12207","0","1","18.426500000","-73.04070000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETIT-GOAVE","CSL","1"
"111346","Centre de Santé Henry Gérard Desgranges"," ","0","0","0","OUEST  ","1","0","0","1","1","12208","0","1","18.4208","-72.87479999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETIT-GOAVE","CAL","1"
"111347","Disp APV de Vallue"," ","0","0","0","OUEST  ","0","0","0","0","0","12209","0","0","18.378799999","-72.82399999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETIT-GOAVE","CAL","0"
"111348","C/S Trouchouchou"," ","0","0","0","OUEST  ","0","0","0","0","0","12210","0","0","18.4518","-72.9681 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETIT-GOAVE","CSL","0"
"111349","Clinique Siloé"," ","0","0","1","OUEST  ","1","1","0","1","1","12212","0","1",""," ","1","4 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETIT-GOAVE","CSL","0"
"111350","CAL de Petit Trou"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","102201","0","1","18.527401","-73.509668 ","0","3 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETITE-RIVIERE DE L'ARTIBONITE","CSL","1"
"111351","Charles Colimon"," ","1","1","1","ARTIBONITE  ","1","1","1","1","1","54201","0","1","19.122299999","-72.47719999 ","1","3 ","0","0","0","0","1","0","1","1","0"," ","Publique","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","1"
"111352","Deslandes"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","54202","0","0","18.950800000","-72.30840000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","0"
"111353","Mauger (NF)"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","54203","0","0","19.162600000","-72.55790000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","0"
"111354","Deslandes"," ","0","0","0","ARTIBONITE  ","1","0","0","1","1","54204","0","1","19.0704","-72.3571 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","1"
"111355","Perodin (NF)"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","54205","0","0","19.108899999","-72.30400000 ","0","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","1"
"111356","Plassac"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","54206","0","1","19.073","-72.40269999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","1"
"111357","Savanne à Roche"," ","0","0","0","ARTIBONITE  ","1","0","0","1","1","54207","0","0","19.4934","-72.6256 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","0"
"111358","Segur"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","54208","0","0","19.150400000","-72.50419999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","1"
"111359","Jean Denis"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","54209","0","0","19.185600000","-72.54290000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETITE-RIVIERE DE L'ARTIBONITE","CAL","1"
"111361","CAL de Madian"," ","0","0","0","NIPPES  ","0","1","0","1","1","101201","0","1","18.4841","-73.2068 ","0","1 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PETITE RIVIERE DE NIPPES","CSL","1"
"111362","Clinic de la Visitation"," ","0","0","0","NIPPES  ","1","1","0","1","1","101202","0","1",""," ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PETITE RIVIERE DE NIPPES","CSL","1"
"111363","SSPE de Petite Rivière"," ","0","0","0","NIPPES  ","0","1","0","1","1","101203","0","0","18.4774","-73.2425 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PETITE RIVIERE DE NIPPES","CSL","1"
"111365","St Joseph"," ","0","0","0","NORD  ","1","1","0","1","1","34402","0","1","19.337399999","-72.11419999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PIGNON","CAL","0"
"111366","CAL de Pilate"," ","0","0","0","NORD  ","0","0","0","0","0","37201","0","0","19.6928","-72.5529 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","PILATE","CAL","0"
"111367","Disp de Paine du Nord"," ","0","0","0","NORD  ","0","0","0","0","0","32201","0","0","19.6805","-72.2689 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PLAINE DU NORD","CAL","0"
"111368","Disp de Balan"," ","0","0","0","NORD  ","0","0","0","1","1","32202","0","1","19.727900000","-72.29800000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PLAINE DU NORD","CSL","1"
"111369","Disp de Morne Rouge"," ","0","0","0","NORD  ","0","0","0","1","1","32203","0","0","19.7117","-72.26609999 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PLAINE DU NORD","CAL","1"
"111370","Disp De Robillard"," ","0","0","0","NORD  ","0","0","0","1","0","32204","0","0","19.6174","-72.25860000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PLAINE DU NORD","CAL","1"
